file,rule,redacted,severity,line,context
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\CHANGELOG.json,PasswordAssignmentLoose,toke**********port,Medium,1236,"            ""comment"": ""Fixed msal-node unit tests for PoP token support #\u0016\u00167119"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\CHANGELOG.json,PasswordAssignmentLoose,Toke**********cret,Medium,1478,"            ""comment"": ""Add ID Token secret to AccountInfo in all reponses #6903"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\CHANGELOG.json,PasswordAssignmentLoose,toke**********hing,Medium,1608,"            ""comment"": ""Add support for Multi-tenant accounts and cross-tenant token caching #6466"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\CHANGELOG.json,PasswordAssignmentLoose,toke**********resh,Medium,1846,"            ""comment"": ""Extend proactive token refresh to client_credentials #6102"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\CHANGELOG.json,PasswordAssignmentLoose,toke**********kups,Medium,2157,"            ""comment"": ""Optimize token lookups in cache #5806"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\CHANGELOG.json,PasswordAssignmentLoose,toke**********oint,Medium,2233,"            ""comment"": ""tokenQueryParameters are now sent to the /token endpoint for all Confidential Client flows #5573"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\CHANGELOG.json,PasswordAssignmentLoose,toke**********Hash,Medium,2283,"            ""comment"": ""Serialize/deserialize access token userAssertionHash property to fix cache persistence issue in OBO flow #5398"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\CHANGELOG.json,PasswordAssignmentLoose,toke**********uest,Medium,2316,"            ""comment"": ""Include original request params on /token request in acquireTokenInteractive #5403"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\CHANGELOG.json,PasswordAssignmentLoose,Toke**********ider,Medium,2487,"            ""comment"": ""App Token Provider extensibiliy for AzureSDK"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\CHANGELOG.json,PasswordAssignmentLoose,toke**********uest,Medium,2493,"            ""comment"": ""add forceCache property to rt token request (#4844)"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\CHANGELOG.json,PasswordAssignmentLoose,toke**********hing,Medium,2663,"            ""comment"": ""Fix support for claims-based token caching #4533"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\CHANGELOG.json,PasswordAssignmentLoose,toke**********tion,Medium,2753,"            ""comment"": ""Add support for requested claims in silent token acquisition #4296"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\CHANGELOG.json,PasswordAssignmentLoose,"toke**********ion""",Medium,3560,"            ""comment"": ""Dummy implementation of access token proof-of-possession"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\package.json,HighEntropyString,com/**********r-js,Low,13,"    ""url"": ""https://github.com/AzureAD/microsoft-authentication-library-for-js.git"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\package.json,HighEntropyString,/sha**********msal,Low,79,"    ""rollup-msal"": ""file:../../shared-configs/rollup-msal"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\test\cache\cache-test-files\cache-unrecognized-entities.json,HighEntropyString,eyJ1**********fQ==,Low,18,"            ""client_info"": ""eyJ1aWQiOiJ1aWQiLCAidXRpZCI6InV0aWQifQ=="","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\test\cache\cache-test-files\cache-unrecognized-entities.json,HighEntropyString,eyJ0**********byJ9,Low,72,"            ""secret"": ""eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiIsImtpZCI6IjFMVE16YWtpaGlSbGFfOHoyQkVKVlhlV01xbyJ9.eyJ2ZXIiOiIyLjAiLCJpc3MiOiJodHRwczovL2xvZ2luLm1pY3Jvc29mdG9ubGluZS5jb20vOTE4ODA0MGQtNmM2Ny00"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\test\cache\cache-test-files\cache-unrecognized-entities.json,HighEntropyString,eyJ2**********In0=,Low,72,"            ""secret"": ""eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiIsImtpZCI6IjFMVE16YWtpaGlSbGFfOHoyQkVKVlhlV01xbyJ9.eyJ2ZXIiOiIyLjAiLCJpc3MiOiJodHRwczovL2xvZ2luLm1pY3Jvc29mdG9ubGluZS5jb20vOTE4ODA0MGQtNmM2Ny00"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\test\cache\cache-test-files\cache-unrecognized-entities.json,HighEntropyString,1AFW**********PWrw,Low,72,"            ""secret"": ""eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiIsImtpZCI6IjFMVE16YWtpaGlSbGFfOHoyQkVKVlhlV01xbyJ9.eyJ2ZXIiOiIyLjAiLCJpc3MiOiJodHRwczovL2xvZ2luLm1pY3Jvc29mdG9ubGluZS5jb20vOTE4ODA0MGQtNmM2Ny00"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\test\cache\cache-test-files\default-cache.json,HighEntropyString,eyJ1**********fQ==,Low,10,"            ""client_info"": ""eyJ1aWQiOiJ1aWQiLCAidXRpZCI6InV0aWQifQ=="""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\test\cache\cache-test-files\default-cache.json,HighEntropyString,com-**********ope4,Low,55,"        ""uid.utid-login.microsoftonline.com-accesstoken_with_authscheme-mock_client_id-microsoft-scope4 scope5--pop"": {"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\test\cache\cache-test-files\default-cache.json,HighEntropyString,NzbL**********C9Xs,Low,66,"            ""keyId"": ""NzbLsXh8uDCcd-6MNwXF4W_7noWXFZAfHkxZsRGC9Xs"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\test\cache\cache-test-files\default-cache.json,HighEntropyString,eyJv**********YiJ9,Low,75,"            ""secret"": ""header.eyJvaWQiOiAib2JqZWN0MTIzNCIsICJwcmVmZXJyZWRfdXNlcm5hbWUiOiAiSm9obiBEb2UiLCAic3ViIjogInN1YiJ9.signature"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\test\cache\serializer\Account.json,HighEntropyString,eyJ1**********fQ==,Low,10,"            ""client_info"": ""eyJ1aWQiOiJ1aWQiLCAidXRpZCI6InV0aWQifQ=="""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\test\cache\serializer\cache.json,HighEntropyString,eyJ1**********fQ==,Low,10,"            ""client_info"": ""eyJ1aWQiOiJ1aWQiLCAidXRpZCI6InV0aWQifQ=="","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\test\cache\serializer\cache.json,HighEntropyString,com-**********ope4,Low,59,"        ""uid.utid-login.microsoftonline.com-accesstoken_with_authscheme-mock_client_id-utid-scope4 scope5--pop"": {"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\test\cache\serializer\cache.json,HighEntropyString,NzbL**********C9Xs,Low,70,"            ""keyId"": ""NzbLsXh8uDCcd-6MNwXF4W_7noWXFZAfHkxZsRGC9Xs"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\test\cache\serializer\cache.json,HighEntropyString,eyJv**********YiJ9,Low,79,"            ""secret"": ""header.eyJvaWQiOiAib2JqZWN0MTIzNCIsICJwcmVmZXJyZWRfdXNlcm5hbWUiOiAiSm9obiBEb2UiLCAic3ViIjogInN1YiJ9.signature"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\tsconfig.json,HighEntropyString,noFa**********itch,Low,35,"    ""noFallthroughCasesInSwitch"": true,"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-react\CHANGELOG.json,PasswordAssignmentLoose,toke**********tion,Medium,1710,"            ""comment"": ""Add support for requested claims in silent token acquisition #4296"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-react\CHANGELOG.json,PasswordAssignmentLoose,toke**********side,Medium,2050,"            ""comment"": ""Added section about how to acquire an access token outside of a React component."","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-react\package.json,HighEntropyString,com/**********r-js,Low,12,"    ""url"": ""https://github.com/AzureAD/microsoft-authentication-library-for-js.git"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-react\tsconfig.json,HighEntropyString,noFa**********itch,Low,25,"    ""noFallthroughCasesInSwitch"": true,"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\package.json,HighEntropyString,com/**********r-js,Low,31,"        ""url"": ""https://github.com/AzureAD/microsoft-authentication-library-for-js.git"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\package.json,HighEntropyString,shar**********msal,Low,48,"        ""shared-configs/eslint-plugin-custom-msal"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\package.json,HighEntropyString,shar**********msal,Low,50,"        ""shared-configs/rollup-msal"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-b2c-sample\angular.json,HighEntropyString,dist**********mple,Low,20,"            ""outputPath"": ""dist/angular-b2c-sample"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-b2c-sample\angular.json,HighEntropyString,angu**********pink,Low,30,"              ""./node_modules/@angular/material/prebuilt-themes/indigo-pink.css"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-b2c-sample\angular.json,HighEntropyString,angu**********pink,Low,124,"              ""./node_modules/@angular/material/prebuilt-themes/indigo-pink.css"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-b2c-sample\package.json,HighEntropyString,angu**********amic,Low,22,"    ""@angular/platform-browser-dynamic"": ""^16.0.4"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-b2c-sample\tsconfig.json,HighEntropyString,noPr**********ture,Low,10,"    ""noPropertyAccessFromIndexSignature"": true,"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-b2c-sample\tsconfig.json,HighEntropyString,noFa**********itch,Low,12,"    ""noFallthroughCasesInSwitch"": true,"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-b2c-sample\tsconfig.json,HighEntropyString,enab**********rmat,Low,40,"    ""enableI18nLegacyMessageIdFormat"": false,"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-modules-sample\package.json,HighEntropyString,angu**********amic,Low,22,"    ""@angular/platform-browser-dynamic"": ""^16.0.4"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-modules-sample\tsconfig.json,HighEntropyString,noPr**********ture,Low,10,"    ""noPropertyAccessFromIndexSignature"": true,"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-modules-sample\tsconfig.json,HighEntropyString,noFa**********itch,Low,12,"    ""noFallthroughCasesInSwitch"": true,"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-modules-sample\tsconfig.json,HighEntropyString,enab**********rmat,Low,40,"    ""enableI18nLegacyMessageIdFormat"": false,"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-standalone-sample\package.json,HighEntropyString,angu**********amic,Low,23,"    ""@angular/platform-browser-dynamic"": ""^20.0.4"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-standalone-sample\tsconfig.app.json,HighEntropyString,dev/**********ions,Low,2,/* To learn more about Angular compiler options: https://angular.dev/reference/configs/angular-compiler-options. */
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-standalone-sample\tsconfig.json,HighEntropyString,dev/**********ions,Low,2,/* To learn more about Angular compiler options: https://angular.dev/reference/configs/angular-compiler-options. */
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-standalone-sample\tsconfig.json,HighEntropyString,noPr**********ture,Low,10,"    ""noPropertyAccessFromIndexSignature"": true,"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-standalone-sample\tsconfig.json,HighEntropyString,noFa**********itch,Low,12,"    ""noFallthroughCasesInSwitch"": true,"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-standalone-sample\tsconfig.json,HighEntropyString,enab**********rmat,Low,33,"    ""enableI18nLegacyMessageIdFormat"": false,"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-angular-samples\angular-standalone-sample\tsconfig.spec.json,HighEntropyString,dev/**********ions,Low,2,/* To learn more about Angular compiler options: https://angular.dev/reference/configs/angular-compiler-options. */
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-browser-samples\OfficeAddin\package.json,HighEntropyString,com/**********e-JS,Low,6,"        ""url"": ""https://github.com/OfficeDev/Office-Addin-TaskPane-JS.git"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-browser-samples\VanillaJSTestApp2.0\app\customizable-e2e-test\authConfigs\aadMultiTenantAuthConfig.json,HighEntropyString,com/**********a8ca,Low,5,"            ""authority"": ""https://login.microsoftonline.com/f645ad92-e38d-4d1a-b510-d1b09a74a8ca"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-browser-samples\VanillaJSTestApp2.0\app\customizable-e2e-test\authConfigs\aadMultiTenantAuthConfig.json,HighEntropyString,com/**********a8ca,Low,21,"            ""authority"": ""https://login.microsoftonline.com/f645ad92-e38d-4d1a-b510-d1b09a74a8ca"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-browser-samples\VanillaJSTestApp2.0\app\customizable-e2e-test\authConfigs\aadTenantedAuthConfig.json,HighEntropyString,com/**********a8ca,Low,5,"            ""authority"": ""https://login.microsoftonline.com/f645ad92-e38d-4d1a-b510-d1b09a74a8ca"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\auth-code\package.json,HighEntropyString,--wo**********node,Low,11,"    ""build:package"": ""cd ../../.. && npm run build:all --workspace=lib/msal-node"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\b2c-user-flows\config\B2C-Local.json,HighEntropyString,com/**********licy,Low,12,"                ""authority"": ""https://msidlabb2c.b2clogin.com/msidlabb2c.onmicrosoft.com/B2C_1_ProfileEditPolicy"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\b2c-user-flows\config\B2C-MSA.json,HighEntropyString,com/**********licy,Low,12,"                ""authority"": ""https://msidlabb2c.b2clogin.com/msidlabb2c.onmicrosoft.com/B2C_1_ProfileEditPolicy"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\client-credentials-with-cert-from-key-vault\package.json,HighEntropyString,msal**********ault,Low,2,"  ""name"": ""msal-node-client-credentials-with-certificate-from-key-vault"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\client-credentials-with-cert-from-key-vault\package.json,HighEntropyString,--wo**********node,Low,11,"    ""build:package"": ""cd ../../.. && npm run build:all --workspace=lib/msal-node"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\client-credentials\package.json,HighEntropyString,--wo**********node,Low,11,"    ""build:package"": ""cd ../../.. && npm run build:all --workspace=lib/msal-node"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\ElectronSystemBrowserTestApp\package.json,HighEntropyString,--wo**********node,Low,11,"        ""build:package"": ""cd ../../.. && npm run build:all --workspace=lib/msal-node"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\ElectronSystemBrowserTestApp\package.json,HighEntropyString,elec**********pack,Low,30,"        ""@electron-forge/plugin-webpack"": ""^6.0.4"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\ElectronSystemBrowserTestApp\package.json,HighEntropyString,fork**********ugin,Low,45,"        ""fork-ts-checker-webpack-plugin"": ""^7.2.1"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\ElectronSystemBrowserTestApp\package.json,HighEntropyString,elec**********pack,Low,97,"                    ""name"": ""@electron-forge/plugin-webpack"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\ElectronSystemBrowserTestApp\src\config\AAD.json,HighEntropyString,msal**********f8e0,Low,11,"        ""name"": ""msal4b0db8c2-9f26-4417-8bde-3f0e3656f8e0"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\ElectronSystemBrowserTestApp\src\config\customConfig.json,HighEntropyString,com/**********Here,Low,5,"            ""authority"": ""https://login.microsoftonline.com/Enter_the_Application_Id_Here"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\ElectronTestApp\src\config\AAD.json,HighEntropyString,msal**********f8e0,Low,9,"            ""redirectUri"": ""msal4b0db8c2-9f26-4417-8bde-3f0e3656f8e0://auth"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\ElectronTestApp\src\config\AAD.json,HighEntropyString,msal**********f8e0,Low,13,"            ""redirectUri"": ""msal4b0db8c2-9f26-4417-8bde-3f0e3656f8e0://auth"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\ElectronTestApp\src\config\AAD.json,HighEntropyString,msal**********f8e0,Low,20,"        ""name"": ""msal4b0db8c2-9f26-4417-8bde-3f0e3656f8e0"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\ElectronTestApp\src\config\ADFS.json,HighEntropyString,msal**********f8e0,Low,9,"            ""redirectUri"": ""msal4b0db8c2-9f26-4417-8bde-3f0e3656f8e0://auth"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\ElectronTestApp\src\config\ADFS.json,HighEntropyString,msal**********f8e0,Low,13,"            ""redirectUri"": ""msal4b0db8c2-9f26-4417-8bde-3f0e3656f8e0://auth"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\ElectronTestApp\src\config\ADFS.json,HighEntropyString,msal**********f8e0,Low,20,"        ""name"": ""msal4b0db8c2-9f26-4417-8bde-3f0e3656f8e0"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\ElectronTestApp\src\config\customConfig.json,HighEntropyString,msal**********f8e0,Low,11,"            ""redirectUri"": ""msal4b0db8c2-9f26-4417-8bde-3f0e3656f8e0://auth"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\ElectronTestApp\src\config\customConfig.json,HighEntropyString,msal**********f8e0,Low,14,"            ""redirectUri"": ""msal4b0db8c2-9f26-4417-8bde-3f0e3656f8e0://auth"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\ElectronTestApp\src\config\customConfig.json,HighEntropyString,msal**********f8e0,Low,24,"        ""name"": ""msal4b0db8c2-9f26-4417-8bde-3f0e3656f8e0"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\Managed-Identity\FIC\tsconfig.json,HighEntropyString,allo**********orts,Low,15,"    ""esModuleInterop"": true,                             /* Emit additional JavaScript to ease support for importing CommonJS modules. This enables 'allowSyntheticDefaultImports' for type compatibilit"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\Managed-Identity\Imds\tsconfig.json,HighEntropyString,allo**********orts,Low,15,"    ""esModuleInterop"": true,                             /* Emit additional JavaScript to ease support for importing CommonJS modules. This enables 'allowSyntheticDefaultImports' for type compatibilit"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\on-behalf-of\package.json,HighEntropyString,--wo**********node,Low,9,"    ""build:package"": ""cd ../../.. && npm run build:all --workspace=lib/msal-node"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\refresh-token\data\msal.cacheTemplate.json,HighEntropyString,eyJv**********YiJ9,Low,61,"            ""secret"": ""header.eyJvaWQiOiAib2JqZWN0MTIzNCIsICJwcmVmZXJyZWRfdXNlcm5hbWUiOiAiSm9obiBEb2UiLCAic3ViIjogInN1YiJ9.signature"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\samples\msal-node-samples\silent-flow\package.json,HighEntropyString,--wo**********node,Low,11,"    ""build:package"": ""cd ../../.. && npm run build:all --workspace=lib/msal-node"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\shared-test-utils\package-lock.json,HighEntropyString,sha5**********Sg==,Low,19,"      ""integrity"": ""sha512-ffCymScQuMKVj+YVfwNI52A5Tu+uiZO2eTf+c+3TXxdAssks4nokJhtr+uOOMxH0zDi6d1OjFKFKeXODK0YLSg=="","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\shared-test-utils\package-lock.json,HighEntropyString,sha5**********4g==,Low,28,"      ""integrity"": ""sha512-1FXk9E2Hm+QzZQ7z+McJiHL4NW1F2EzMu9Nq9i3zAaGqibafqYwCVU6WyWAuyQRRzOlxou8xZSyXLEN8oKj24g=="","
C:\Users\Dell\Downloads\myLaptop-apisec-hosted-agent-linux-docker.txt,HighEntropyString,eyJz**********kIn0,Low,4,"$ACCESS_TOKEN=""eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI1YTVkMGRhYS0wYzQxLTRiMDctOWQ5NS1lMjUwYTdkZWUyNjkiLCJjdXN0b206dGVuYW50SWQiOiIyMTNjMGJkYi01Mzc0LTRkYzgtOWUzOC1mNWE1NGMwMDM3ODUiLCJpc3MiOiJhcGlzZWMiLCJleHAi"
C:\Users\Dell\Downloads\myLaptop-apisec-hosted-agent-linux-docker.txt,HighEntropyString,_WqW**********IAWg,Low,4,"$ACCESS_TOKEN=""eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI1YTVkMGRhYS0wYzQxLTRiMDctOWQ5NS1lMjUwYTdkZWUyNjkiLCJjdXN0b206dGVuYW50SWQiOiIyMTNjMGJkYi01Mzc0LTRkYzgtOWUzOC1mNWE1NGMwMDM3ODUiLCJpc3MiOiJhcGlzZWMiLCJleHAi"
C:\Users\Dell\Downloads\myLaptop-apisec-hosted-agent-linux-docker.txt,JWT,eyJh**********IAWg,Medium,4,"$ACCESS_TOKEN=""eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI1YTVkMGRhYS0wYzQxLTRiMDctOWQ5NS1lMjUwYTdkZWUyNjkiLCJjdXN0b206dGVuYW50SWQiOiIyMTNjMGJkYi01Mzc0LTRkYzgtOWUzOC1mNWE1NGMwMDM3ODUiLCJpc3MiOiJhcGlzZWMiLCJleHAi"
C:\Users\Dell\Downloads\myLaptop-apisec-hosted-agent-linux-docker.txt,HighEntropyString,MICR**********oker,Low,69,"    ""-e MICRONAUT_ENVIRONMENTS=broker"","
C:\Users\Dell\Downloads\myLaptop-apisec-hosted-agent-linux-docker.txt,HighEntropyString,MANA**********ttps,Low,70,"    ""-e MANAGER_HOST_URL=https://$MANAGER_HOST_URL/v1"","
C:\Users\Dell\Downloads\myLaptop-apisec-hosted-agent-linux-docker.txt,HighEntropyString,BROK**********ptop,Low,71,"    ""-e BROKER_NAME=myLaptop"","
C:\Users\Dell\Downloads\myLaptop-apisec-hosted-agent-linux-docker.txt,HighEntropyString,BROK**********e269,Low,72,"    ""-e BROKER_ID=5a5d0daa-0c41-4b07-9d95-e250a7dee269"","
